postcode,distance
1023AP,4767.552301
1023AR,4785.756146
1023AS,4732.127132
1023AT,4822.849966
1023AV,4723.866768
1023AW,4721.439747
1023AX,4605.850266
1023AZ,4817.596707
1023BA,4475.741591
1023BB,4575.57939
1023BC,4675.885593
1023BD,4605.729872
1023BE,4950.622
1023BG,4911.905358
1023BH,4476.609129
1023BJ,4387.500222
1023BK,4481.859205
1023BL,4518.115255
1023BM,4542.258927
1023BN,4554.270417
1023BP,4571.50278
1023BR,4586.189075
1023BS,4643.189327
1023BT,4443.463482
1023BV,4255.183461
1023BX,4367.319819
1023CA,4405.67465
1023CB,4647.01355
1023CC,4631.17833
1023CD,4672.236547
1023CE,4618.760529
1023CG,4621.418478
1023CH,4585.225792
1023CJ,4669.5215
1023CK,4701.288611
1023CL,4613.072494
1023CM,4633.097313
1023CN,4630.006564
1023CP,4643.916137
1023CR,4671.522716
1023CS,4666.482002
1023CT,4624.989273
1023CV,4664.174847
1023CW,4742.169991
1023CX,4764.501049
1023EA,4729.673387
1023EB,4760.622873
1023EC,4776.108598
1023ED,4775.392873
1023EE,4772.621603
1023EG,4766.418987
1023EH,4763.613849
1023EJ,4757.440439
1023EK,4756.544732
1023EL,4818.334949
1023EM,4892.911249
1023EN,4944.807997
1023EP,4706.815201
1023ER,4783.30879
1023NA,5002.787455
1023NB,5081.662972
1023NC,5151.15241
1023ND,5213.381818
1023NE,5294.409925
1023NG,5392.391828
1023NH,5451.840181
1023NJ,5493.094235
1023NK,5533.797496
1023NL,5344.986505
1023NM,5405.408748
1023NN,5465.841404
1023NP,5412.304339
1023NT,5285.09754
1023NV,5513.16375
1023NW,5745.973878
1023NX,5553.4567
1023NZ,5630.83607
1023PA,5613.947456
1023PB,5676.997881
1023SP,4719.779323
1023SR,4719.779323
1023ST,4810.314809
1023SV,4897.451144
1023SW,4731.483941
1023SX,4818.470719
1023SZ,4909.738148
1023TA,4693.909111
1023TB,4784.069262
1023TC,4872.263405
1023TD,4701.565041
1023TE,4791.659407
1023TG,4884.505306
1023TH,4646.180697
1023TJ,4757.132056
1023TK,4845.696698
1023TL,4625.159238
1023TM,4765.733559
1023TN,4858.400663
1023TP,4639.556009
1023TR,4784.604659
1023TS,4648.734753
1023TT,4739.589153
1023TV,4833.023558
1023TW,4848.33716
1023TX,4857.831854
1023TZ,4975.533242
1023VA,4872.505952
1023VB,4776.386147
1023VC,4874.401108
1023VD,4997.896973
1023VE,4953.874318
1023VG,4966.347274
1023VH,4916.664082
1023VJ,4932.093759
1023VK,4682.815692
1023VL,4741.687971
1023VM,4824.230122
1023VN,4990.278732
1023VP,4683.249814
1023VR,4685.383242
1023VS,4574.752733
1023VT,4603.525407
1023VV,4617.566334
1023VW,4675.474057
1023VX,4454.968284
1023VZ,4600.923946
1023XA,4465.912494
1023XB,4611.643359
1023XC,4664.907435
1023XD,4405.079052
1023XE,4438.031867
1023XG,4541.360268
1023XH,4443.793933
1023XJ,4547.740337
1023XK,4617.690561
1023XL,4625.8614
1023XM,4418.08833
1023XN,4541.876163
1023XP,4426.524889
1023XR,4531.43927
1023XS,4609.65834
1023XT,4491.882043
1023XV,4405.750975
1023XW,4511.777963
1023XX,4492.940738
1023XZ,4578.070441
1023ZB,4412.646285
1023ZC,4423.666902
1023ZD,4382.503906
1023ZE,4356.172226
1024AA,5287.93579
1024AB,5298.888767
1024AC,5281.167435
1024AD,5328.597067
1024AE,5366.955857
1024AG,5369.7754
1024AH,5358.269078
1024AJ,5361.657658
1024AK,5454.407873
1024AL,5461.024531
1024AM,5464.034786
1024AN,5461.436791
1024AP,5524.734057
1024AR,5530.9398
1024AS,5532.295729
1024AT,5533.758013
1024AV,5620.235749
1024AW,5627.306459
1024AX,5628.579503
1024AZ,5630.042123
1024BA,5694.014319
1024BB,5700.255582
1024BC,5701.4473
1024BD,5709.087145
1024BD,5595.73186
1024BE,5476.846891
1024BG,4998.372777
1024BH,5022.366627
1024BJ,5060.834925
1024BK,5032.090139
1024BL,5064.840379
1024BM,5116.732918
1024BN,5131.186594
1024BP,5156.139398
1024BR,5191.079184
1024BS,5147.861578
1024BT,5177.631352
1024BV,5376.707398
1024BW,5604.390477
1024BX,5708.722953
1024CG,5722.165043
1024CH,5771.764053
1024CJ,5736.362228
1024CK,5673.659907
1024CL,5690.775775
1024CM,5624.143729
1024CN,5651.146146
1024CP,5606.192476
1024CR,5592.945646
1024CS,5552.926436
1024CT,5643.273771
1024CV,5646.434842
1024CW,5649.710488
1024CX,5659.462812
1024CZ,5679.734403
1024DA,5736.88042
1024DB,5741.066908
1024DC,5750.077848
1024EA,5686.308005
1024EB,5706.917326
1024EC,5714.582387
1024EH,5729.474065
1024EJ,5676.410105
1024EK,5781.426273
1024EK,5725.469363
1024EL,5766.949202
1024EM,5769.880836
1024EN,5775.520877
1024EP,5778.899262
1024ER,5790.703351
1024ES,5795.528699
1024ET,5803.444762
1024EV,5808.407225
1024EW,5816.978504
1024EX,5822.459516
1024EZ,5769.848168
1024GA,5752.589087
1024GB,5761.80686
1024GC,5800.780626
1024GD,5743.76717
1024GE,5738.371676
1024GG,5748.246401
1024GH,5787.807326
1024GJ,5730.757866
1024GK,5725.363404
1024GL,5735.953439
1024GM,5778.035805
1024GN,5718.40522
1024GP,5706.892004
1024GR,5719.613367
1024GS,5757.304806
1024GT,5709.456661
1024GV,5698.591231
1024GW,5704.984027
1024GX,5732.922451
1024GZ,5759.931317
1024HA,5566.871595
1024HB,5537.051359
1024HC,5544.504442
1024HD,5589.480906
1024HE,5627.673681
1024HG,5624.053083
1024HH,5652.795046
1024HJ,5668.633816
1024HK,5705.403432
1024HL,5766.067654
1024HM,5732.965432
1024HN,5550.839163
1024HP,5521.864582
1024HR,5527.378058
1024HS,5571.884411
1024HT,5608.925566
1024HV,5623.943376
1024HW,5593.656924
1024HX,5597.502427
1024HZ,5607.481734
1024JA,5612.811267
1024JB,5536.943347
1024JC,5506.114822
1024JD,5511.228178
1024JE,5556.817376
1024JG,5593.064281
1024JH,5643.255286
1024JJ,5680.100044
1024JK,5231.929481
1024JL,5719.366608
1024JM,5199.175984
1024JN,5351.225495
1024JP,5348.345553
1024JR,5608.314206
1024JS,5716.567704
1024JT,5758.76923
1024JV,5442.088837
1024JW,5523.4652
1024JX,5569.582258
1024JZ,5319.585059
1024KA,5599.715162
1024KB,5715.236443
1024KC,5714.988894
1024KD,5714.690198
1024KE,5714.364901
1024KG,5716.121932
1024KH,5612.225953
1024KJ,5606.74257
1024KK,5609.759972
1024KL,5568.318405
1024KM,5429.107586
1024KN,5463.036959
1024KP,5453.234925
1024KR,5441.823965
1024KS,5430.410859
1024KT,5420.482879
1024KV,5566.804381
1024KW,5323.018416
1024KX,5371.435077
1024KZ,5376.724847
1024LA,5380.361453
1024LB,5389.128404
1024LC,5394.191695
1024LD,5418.105661
1024LE,5421.365413
1024LG,5424.446391
1024LH,5427.113348
1024LJ,5170.288975
1024LK,5184.150477
1024LL,5378.386763
1024LM,5365.434686
1024LN,5369.666667
1024LP,5373.177551
1024LR,5372.840414
1024LT,5336.0063
1024LW,5303.980515
1024LX,5274.247575
1024LZ,5278.716849
1024MA,5528.004444
1024MB,5787.300666
1024ME,5222.885704
1024MG,5390.779863
1024MH,5214.577754
1024NA,5283.170721
1024NB,5339.667277
1024NC,5331.515854
1024ND,5336.580134
1024NE,5343.760101
1024NG,5292.733223
1024NH,5292.625786
1024NJ,5306.946451
1024NK,5310.909081
1024NL,5200.31808
1024NM,5213.115905
1024NN,5227.516699
1024NP,5198.106641
1024NR,5161.575603
1024NS,5142.182084
1024NT,5106.202531
1024NV,5085.727209
1024NW,5045.318781
1024NX,5026.487639
1024NZ,4994.68952
1024PA,4976.04527
1024PB,5253.051879
1024PC,5261.923406
1024PD,5266.546743
1024PE,5271.327741
1024PG,4832.087379
1024PH,4896.279684
1024PJ,4974.915038
1024PK,5038.329609
1024PL,5100.882623
1024PM,4949.160481
1024PN,4909.172894
1024PP,4886.065699
1024PR,4925.861209
1024PS,4976.730699
1024PT,5019.460947
1024PV,5047.167218
1024PW,5081.959246
1024PX,5042.01152
1024PZ,5073.390656
1024RS,5001.63861
1024RT,4966.11232
1024RV,4949.890962
1024RW,4935.611252
1024RX,4967.354838
1024RZ,4999.735535
1024SB,5058.951924
1024SC,5072.993612
1024SE,5098.632448
1024SG,5132.70581
1024SH,5091.57399
1024SJ,5121.981048
1024SK,5174.24772
1024SL,5137.230034
1024SM,5112.837245
1024SN,5137.348623
1024SP,5170.151977
1024TH,5323.676892
1024TJ,5283.15179
1024TK,5259.76019
1024TL,5228.614917
1024TM,5206.029583
1024TN,5168.898621
1024TP,5146.911589
1024TR,5119.282459
1024TS,5098.724594
1024TT,5277.491275
1024TV,5116.485111
1024TW,5078.382792
1024TX,5052.830073
1024TZ,5078.046821
1024VA,5113.331284
1024VB,5177.141601
1024VC,5200.170327
1024VD,5239.676045
1024VE,5203.054687
1024VG,5231.362485
1024VH,5491.783953
1024VJ,5491.318008
1024VK,5380.618746
1024VR,5351.744705
1024VS,5456.031311
1024VT,5456.031311
1024VV,5434.104805
1024VW,5394.626221
1024VX,5442.043711
1024VZ,5402.888129
1024WC,5442.775961
1024WE,5410.994464
1024XA,5450.338542
1024XB,5410.720417
1024XJ,5634.488116
1024XR,5679.781902
1024XS,5649.322975
1025AA,5565.063601
1025AB,5618.353564
1025AC,5592.352891
1025AD,5552.729277
1025AE,5517.548634
1025AG,5589.491788
1025AH,5571.704622
1025AJ,5645.320689
1025AK,5656.264494
1025AL,5660.133429
1025AM,5612.125693
1025AN,5618.686509
1025AP,5624.589798
1025AR,5431.436882
1025AS,5475.112203
1025AT,5376.251052
1025AV,5152.779751
1025AW,5254.210032
1025AX,5321.916808
1025AZ,5227.992049
1025BA,5379.613876
1025BB,5371.49607
1025BC,5424.601793
1025BD,5417.558363
1025BE,5290.504802
1025BG,5302.743928
1025BH,5387.929381
1025BJ,5529.359799
1025BK,5347.471394
1025BL,5337.760485
1025BM,5290.71922
1025BN,5282.447164
1025BP,5283.542303
1025BR,5284.705816
1025BS,5345.937526
1025BT,5336.647183
1025BV,5312.701254
1025BW,5340.280433
1025BX,5355.294916
1025BZ,5380.844707
1025CA,5386.074872
1025CB,5351.608955
1025CC,5355.633026
1025CD,5294.052133
1025CJ,5252.465208
1025CK,5261.174696
1025CL,5266.238672
1025CM,5190.423167
1025CN,5183.589007
1025CP,5144.796771
1025CR,5137.959127
1025CS,5099.767934
1025CT,5092.387594
1025CV,5055.591762
1025CW,5025.924353
1025CX,5065.766279
1025CZ,5067.507184
1025DA,5139.262558
1025DB,5160.039612
1025DC,5231.044295
1025DD,5393.067191
1025DD,5313.831524
1025DD,5253.95445
1025DE,5026.783372
1025DG,5047.833493
1025DH,5048.998942
1025DJ,5062.059945
1025DK,5076.262134
1025DL,5091.034188
1025DM,5182.494899
1025DN,5178.454574
1025DP,5177.31879
1025DR,5176.256436
1025DS,5179.000453
1025DT,5277.746007
1025DV,5273.72687
1025DW,5272.577422
1025DX,5271.501836
1025DZ,5274.539028
1025EA,5375.606253
1025EB,5371.756083
1025EC,5370.427652
1025ED,5369.128482
1025EE,5371.624356
1025EG,5071.447514
1025EH,5108.011323
1025EJ,5108.67001
1025EK,5166.407504
1025EL,5203.11893
1025EM,5203.384654
1025EN,5261.699958
1025EP,5299.357623
1025ER,5302.193908
1025ES,4876.013362
1025ET,4885.650987
1025EV,4804.198845
1025EW,4831.415437
1025EX,4776.382663
1025EZ,4816.986498
1025GA,4875.538956
1025GB,4830.617054
1025GC,4580.254877
1025GD,4646.321628
1025GE,4753.729919
1025GG,4764.179439
1025GH,4461.920361
1025GJ,4487.74381
1025GK,4551.325269
1025GL,4658.963487
1025GM,4710.820011
1025GN,4784.857554
1025GP,4815.736041
1025GR,4571.35728
1025GS,4616.486416
1025GT,4646.540937
1025GV,4706.68692
1025GW,4749.832022
1025GX,4755.735598
1025GZ,4761.099116
1025HA,4429.329795
1025HB,4466.05754
1025HC,4478.014694
1025HD,4489.978944
1025HE,4538.247896
1025HG,4593.415493
1025HH,4627.923025
1025HJ,4691.458882
1025HK,4713.814108
1025HL,4734.173206
1025HM,4794.665946
1025HN,4814.353883
1025HP,4825.40271
1025HR,4650.752362
1025HS,4766.972794
1025HT,4767.697793
1025HV,4768.32664
1025HW,4768.994154
1025HX,4769.622642
1025HZ,4770.259473
1025JA,4701.465664
1025JB,4703.082386
1025JC,4708.357663
1025JD,4713.665758
1025JE,4718.975869
1025JG,4723.116429
1025JH,4381.003149
1025JJ,4389.970574
1025JK,4399.994434
1025JL,4420.464413
1025JM,4449.51313
1025JN,4503.333839
1025JP,4580.268963
1025JR,4646.196158
1025JS,4685.388346
1025JT,4694.522237
1025JV,4456.013589
1025JW,4506.194106
1025JX,4547.034748
1025JZ,4607.143021
1025KA,4623.230658
1025KB,4377.387361
1025KC,4394.82111
1025KD,4437.423662
1025KD,4471.388703
1025KE,4510.747982
1025KG,4661.731715
1025KH,4687.955249
1025KJ,4469.286924
1025KK,4558.357038
1025KL,4615.861449
1025KM,4224.358192
1025KN,4214.041963
1025KP,4153.574706
1025KR,4172.371667
1025KS,4193.6767
1025KT,4215.716888
1025KV,4235.019835
1025KW,4296.761903
1025KX,4338.061623
1025LA,4194.073269
1025LB,4226.778648
1025LC,3710.149086
1025LD,3806.402981
1025LE,3912.663693
1025LG,4000.356745
1025LH,4073.850326
1025LJ,4140.359459
1025LK,4208.256997
1025LL,4291.690424
1025LM,4307.923679
1025LN,3710.378915
1025LP,3822.557082
1025LR,3923.059737
1025LS,4030.21242
1025LT,4126.44438
1025LV,4176.033679
1025LW,4251.524786
1025LX,4292.288553
1025LZ,4085.973327
1025MB,3976.834981
1025MC,5574.926123
1025ME,5086.295918
1025MG,5114.702934
1025MH,5138.839336
1025MJ,5166.026047
1025MK,5195.765266
1025ML,5263.639299
1025MN,5294.626908
1025MP,5368.583025
1025MR,5454.777679
1025MS,5477.447077
1025MT,5369.292566
1025MV,5423.027201
1025MX,5434.300257
1025MZ,5056.657005
1025NA,4144.024415
1025NB,4120.6027
1025NC,4096.171845
1025ND,4106.78254
1025NE,4085.825876
1025NG,4079.957149
1025NH,4059.671846
1025NJ,4070.224756
1025NK,3990.654441
1025NL,4037.99968
1025NM,4044.066451
1025NN,4034.034658
1025NP,3990.571291
1025NR,3959.825465
1025NS,3953.284313
1025NT,3972.022108
1025NV,3914.786206
1025NX,3806.538939
1025NZ,3866.112324
1025PA,3877.827686
1025PB,4039.369752
1025PC,3865.778909
1025PD,4030.9126
1025PE,4001.599344
1025PG,4020.061862
1025PH,4084.404125
1025PJ,4122.750348
1025PK,4151.460234
1025PL,3914.437521
1025PM,4003.732086
1025PN,3900.843436
1025PP,4017.712469
1025PR,3738.209415
1025PS,3843.024109
1025PT,3965.514158
1025PV,3743.878902
1025PW,3852.165126
1025PX,3982.691927
1025PZ,4516.913646
1025RA,3944.753409
1025RB,3907.024287
1025RC,3985.088438
1025RD,3967.020117
1025RE,3931.196382
1025RG,3970.942614
1025RH,3934.243114
1025RJ,3911.916022
1025RK,3922.686868
1025RL,3899.499322
1025RM,3867.232464
1025RN,3886.067658
1025RP,3838.893926
1025RR,3787.15102
1025RS,3805.87379
1025RT,3815.819569
1025RV,3886.37703
1025RW,3695.041753
1025RX,3768.540877
1025RZ,5302.770528
1025SB,4396.798007
1025SC,4395.073797
1025SE,4394.514448
1025SG,4394.724541
1025SH,4395.57409
1025SJ,4367.736342
1025SK,4371.373367
1025SL,4371.099363
1025SM,4370.983363
1025SN,4370.995683
1025SP,4492.170829
1025SR,4491.429979
1025ST,4494.314218
1025SV,4491.929277
1025SW,4490.866916
1025SX,4465.343262
1025SZ,4459.420383
1025TA,4458.671774
1025TB,4458.529543
1025TC,4457.499971
1025TD,4577.689513
1025TE,4583.540182
1025TG,4584.004406
1025TH,4583.41484
1025TJ,4582.389481
1025TK,4556.086898
1025TL,4554.086213
1025TM,4551.903686
1025TN,4553.245867
1025TP,4558.001522
1025TR,4689.716409
1025TS,4691.642652
1025TT,4691.608082
1025TV,4691.932812
1025TW,4691.916215
1025TX,4646.114085
1025TZ,4635.666138
1025VA,4637.263422
1025VB,4638.956076
1025VC,4640.544521
1025VD,4731.15266
1025VE,4720.259673
1025VG,4721.58247
1025VH,4723.035434
1025VJ,4724.561089
1025VK,4725.883887
1025VL,4727.16442
1025VM,4730.387094
1025VN,4398.845745
1025VP,4472.364323
1025VR,4627.242497
1025VS,4235.615965
1025VV,5148.587488
1025VW,5139.413145
1025VX,5143.676229
1025VZ,5146.68974
1025WB,4013.210353
1025WC,4062.473834
1025WD,4123.404958
1025WE,4190.847098
1025WH,4286.846551
1025WJ,4166.973662
1025WK,4558.84278
1025WL,4686.866949
1025WN,4201.148834
1025WP,4922.323649
1025WR,4999.924862
1025WS,4894.103097
1025WT,4958.928474
1025WV,5018.949994
1025WX,5008.598985
1025WZ,5079.684643
1025XA,4338.669047
1025XB,4918.366974
1025XC,4928.19969
1025XD,4974.059529
1025XE,4984.914395
1025XG,5072.928327
1025XH,4974.97753
1025XJ,5063.707873
1025XL,4830.81521
1025XR,5220.183166
1025XS,5546.472472
1025XT,5516.778265
1025XV,5441.588339
1025XW,3867.486301
1025XX,5497.546805
1025XZ,5557.542715
1025ZA,5531.409534
1025ZB,5499.509361
1025ZC,5475.304224
1025ZD,5522.80469
1025ZE,5500.876198
1025ZG,5468.150615
1025ZH,5455.618718
1025ZJ,5505.92315
1025ZK,5496.389181
1025ZL,5457.309307
1025ZM,5577.057374
1025ZN,5582.619684
1025ZP,5588.838522
1025ZR,5569.293553
1025ZS,5575.71765
1025ZT,5573.015285
1025ZV,5543.692018
1025ZW,5548.348776
1025ZX,5549.269235
1025ZZ,5475.566217
1026BW,6260.839862
1026BX,6527.059687
1026BZ,6750.289851
1026CA,6841.565437
1026CB,6896.612121
1026CC,6964.355336
1026CD,7049.021009
1026CE,7105.192086
1026CG,7201.005095
1026CG,8501.212254
1026CH,7308.562455
1026CJ,7421.549654
1026CK,7555.933547
1026CL,7671.770082
1026CM,7788.536434
1026CN,7998.88719
1026CP,8839.813964
1026CR,8839.813964
1027AA,7370.368006
1027AB,5701.319958
1027AC,6105.800326
1027AD,6783.413608
1027AE,6979.904458
1027AG,7159.227785
1027AH,8054.918463
1027AJ,6937.413041
1027AK,7000.382893
1027AL,6947.660004
1027AM,6928.208178
1027AN,6894.717755
1027AP,6871.035464
1027AR,6855.657991
1027AS,6841.039141
1027AT,6460.252415
1027AV,6804.41729
1027AW,6800.434646
1027AX,7144.379001
1027AZ,6779.113673
1027EA,6028.567038
1027EC,6158.602687
1027ED,6143.773499
1027EE,6168.097956
1027GB,8490.382415
1027GC,9776.980675
1027GE,9776.980675
1028AX,7412.585949
1028AZ,9438.679037
1028BA,9963.095531
1028BB,10655.37967
1028BC,10891.69103
1028BD,10485.66198
1028BE,10744.4509
1028BG,11963.5394
1028BH,8913.536298
1028BJ,9103.264955
1028BK,7732.125404
1028BL,7682.56434
1028BM,7819.018846
1028BN,7759.348595
1028BP,7766.093574
1028BR,7797.983563
1028BS,7883.945594
1028BT,7989.126946
1028BV,7267.019695
1031AA,3144.548564
1031AB,3147.211619
1031AC,3144.082019
1031AD,3153.769926
1031AE,3117.264789
1031AG,3115.631603
1031AH,2764.119907
1031AJ,2939.800768
1031AK,3013.401287
1031AL,3104.939534
1031AM,2956.125521
1031AN,3018.072141
1031AP,3099.226755
1031AR,3066.304485
1031AS,3096.512949
1031AT,3081.884183
1031AV,3113.656
1031AW,3115.191661
1031AX,2988.004403
1031AZ,3085.067513
1031BA,2977.763068
1031BB,3086.409302
1031BC,3092.316783
1031BD,3107.656024
1031BE,3029.782253
1031BG,3043.065275
1031BH,3035.675552
1031BJ,3109.87491
1031BK,3025.896628
1031BL,3109.149098
1031BM,2929.614996
1031BN,2974.241544
1031BP,3042.736939
1031BR,2979.27433
1031BS,3022.534681
1031BT,3075.768931
1031BV,2901.630166
1031BW,2991.376501
1031BX,3055.513007
1031BZ,3127.975413
1031CA,3044.862741
1031CB,3168.758802
1031CC,2196.33939
1031CD,2347.879759
1031CE,2438.404543
1031CG,2704.597229
1031CJ,2972.681485
1031CK,2598.096774
1031CK,2598.096774
1031CL,2231.522884
1031CN,2632.819533
1031CP,2721.918061
1031CR,2777.232512
1031CS,2817.009901
1031CT,2881.260199
1031CV,2931.934052
1031CW,2993.886156
1031CX,3037.797608
1031DA,3038.442234
1031DB,3103.494125
1031EA,2637.918241
1031EB,2726.490206
1031EC,2782.991163
1031ED,2825.278458
1031EE,2886.498945
1031EG,2933.292886
1031EH,2990.693496
1031EJ,3039.827891
1031EK,2795.367588
1031EL,2897.553572
1031EM,2982.584142
1031EN,2761.354798
1031EP,2808.481384
1031ER,2876.012862
1031ES,2927.932572
1031ET,2990.679982
1031EV,2706.619539
1031EW,2691.027534
1031EX,2715.161286
1031EZ,2732.652715
1031GA,2735.458381
1031GB,2782.782429
1031GC,2832.917461
1031GD,2839.991954
1031GE,2721.797393
1031GG,2588.020365
1031GH,2677.64161
1031GK,2675.177811
1031GL,2721.098721
1031GM,2699.417186
1031GN,2675.606344
1031GP,2699.506738
1031GR,2661.138444
1031GS,2683.452661
1031GT,2631.825054
1031GV,2643.497619
1031GW,2617.515026
1031GX,2628.143573
1031GZ,2590.780391
1031HA,3044.107246
1031HB,2998.949225
1031HC,2993.844248
1031HD,3111.91231
1031HE,3080.280589
1031HG,3036.998853
1031HH,3175.304496
1031HK,3160.378057
1031HL,2720.789986
1031HM,3005.948521
1031HN,2868.328645
1031HP,3038.258968
1031HR,3039.106326
1031HT,2958.180374
1031HV,2832.902579
1031HW,2730.216492
1031HX,2907.648521
1031JA,2464.22888
1031JB,2517.839169
1031JC,2543.583509
1031JD,2573.694857
1031JE,2639.460683
1031KA,2441.19101
1031KB,2361.467156
1031KC,2311.626357
1031KD,2321.19359
1031KG,2282.499203
1031KS,2123.459017
1031KT,2098.767304
1031TM,2815.956829
1031TN,2887.669585
1031TP,2799.074479
1031TR,2834.795366
1031TS,2904.503286
1031TT,2929.955067
1031TV,2927.012005
1031TW,2932.397925
1031TX,2872.828244
1031TZ,2813.333568
1031VA,2892.24931
1031VB,2849.472444
1031VC,2839.195429
1031VD,2759.728007
1031VE,2791.762051
1031VG,2867.256823
1031VH,2891.299164
1031VJ,2908.516746
1031VK,2888.980801
1031VL,2906.298637
1031VM,2940.279401
1031VN,2958.97478
1031VP,2935.2883
1031VR,2974.625897
1031VS,2955.568813
1031VT,2860.10167
1031VV,2912.234181
1031VW,2971.265193
1031VX,2882.348891
1031VZ,2965.83651
1031XA,3077.155556
1031XB,3098.362941
1031XC,3088.826914
1031XD,3088.928494
1031XE,3112.088055
1031XG,3128.114349
1031XH,3066.965609
1031XJ,3124.212339
1031XK,3101.29033
1031XL,3095.46331
1031XM,3068.593008
1031XN,3099.167597
1031XP,3158.292153
1031XR,2605.978459
1031XS,2680.019331
1031XT,2823.409404
1031XV,2910.208343
1031XW,2978.882572
1031XX,3117.759366
1032AA,3318.555857
1032AB,3417.981893
1032AC,3534.233283
1032AD,3600.093291
1032AE,3691.475642
1032AG,3764.567905
1032AH,3816.016699
1032AJ,3854.901342
1032AK,3901.402756
1032AL,3937.420026
1032AM,3966.355881
1032AN,3631.702323
1032AP,3747.574433
1032AR,3810.961485
1032AS,3869.907253
1032AT,3906.233343
1032AV,3762.827418
1032AW,3827.693999
1032AX,3884.2004
1032AZ,3923.187685
1032BA,3831.025512
1032BB,3796.753356
1032BC,3849.253121
1032BD,3811.873921
1032BE,3842.161085
1032BG,3866.091608
1032BH,3758.078297
1032BJ,3750.37172
1032BK,3753.63257
1032BL,3790.947656
1032BM,3858.151132
1032BN,3777.35927
1032BP,3770.798457
1032BR,3812.370864
1032BS,3861.615481
1032BT,3700.409594
1032BV,3677.208646
1032BW,3728.20936
1032BX,3710.640219
1032BZ,3809.250164
1032CA,3532.635009
1032CB,3577.45308
1032CC,3656.127956
1032CD,3542.104854
1032CE,3590.373492
1032CG,3672.112781
1032CH,3584.878816
1032CJ,3619.300579
1032CK,3632.050374
1032CL,3608.807354
1032CM,3535.78346
1032CN,3526.680198
1032CP,3569.106226
1032CR,3292.611842
1032CS,3325.257915
1032CT,3427.165927
1032CV,3554.176452
1032CW,3618.90144
1032CX,3723.046031
1032EA,3291.851654
1032EB,3335.230175
1032EC,3420.444123
1032ED,3527.475709
1032EE,3590.680477
1032EG,3640.812999
1032EH,3728.497154
1032EJ,3421.967294
1032EK,3351.180184
1032EL,3441.312361
1032EM,3387.939936
1032EN,3302.633342
1032EP,3390.768122
1032ER,3308.894565
1032ES,3399.178781
1032ET,3339.471883
1032EV,3365.290961
1032GA,3290.640529
1032GB,3362.009439
1032GC,3297.106859
1032GD,3372.119816
1032GE,3274.863822
1032GG,3269.668581
1032GH,3973.222353
1032GJ,3966.314883
1032GK,3929.234811
1032GL,3915.961772
1032GM,3829.777741
1032GN,3928.359077
1032GP,3847.362961
1032GR,3940.739059
1032GS,3866.446987
1032GT,3955.670204
1032GV,3883.243168
1032GW,3967.973182
1032GX,3794.511046
1032GZ,3919.863725
1032HA,3806.263377
1032HB,3927.987663
1032HC,3819.968382
1032HD,3451.270673
1032HE,3549.796612
1032HG,3639.780127
1032HH,3718.742437
1032HJ,3764.383261
1032HK,3805.107234
1032HL,3849.09455
1032HM,3874.972841
1032HN,3418.073258
1032HP,3571.262763
1032HR,3632.949069
1032HS,3725.505859
1032HT,3754.247243
1032HV,3790.38004
1032HW,3886.870285
1032HX,3860.255587
1032HZ,3786.279082
1032JA,3539.621352
1032JB,3605.625053
1032JC,3706.518509
1032JD,3768.482782
1032JE,3804.520642
1032JG,3520.912271
1032JH,3576.418439
1032JJ,3628.15927
1032JK,3699.98276
1032JL,3744.378755
1032JM,3780.619126
1032JN,3823.018831
1032JP,3843.100289
1032JR,3472.341125
1032JS,3449.488546
1032JT,3498.579672
1032JV,3470.006254
1032JW,3383.441827
1032JX,3296.089386
1032JZ,3330.159762
1032KA,3367.094873
1032KB,3370.665667
1032KC,3351.097515
1032KD,3417.226258
1032KE,3434.088003
1032KH,3407.315495
1032KJ,3519.182854
1032KK,3628.531961
1032KL,3817.070382
1032KN,3911.914848
1032KP,3848.855811
1032KR,3865.273866
1032KS,3931.842066
1032KT,3882.026338
1032KV,3922.754235
1032KW,3994.565343
1032KX,3994.565343
1032LA,3413.519959
1032LB,3577.995885
1032LC,3365.334538
1032LD,3411.833722
1032LE,3422.12587
1032LG,3557.575304
1032LH,3617.143108
1032LJ,3322.712018
1032VA,4106.225527
1032VB,4076.637733
1032VC,4106.729429
1032VS,4047.673362
1032VT,4123.017632
1032VV,4104.368332
1032VW,4112.230051
1032VX,4095.084866
1032VZ,4093.297934
1032XB,4077.770079
1032XC,4018.283689
1032XD,3985.284223
1032XE,4057.650607
1032XG,4064.569649
1032XH,4043.964425
1032XJ,4064.409326
1032XK,4117.451815
1032XL,4165.731851
1032XM,4130.678111
1032XN,4037.47291
1032XP,3957.864682
1032XR,4023.19322
1032XS,3985.815921
1032XT,4041.842442
1032XV,3916.020423
1032XW,3991.297903
1032XX,3937.173107
1032XZ,4006.253681
1032ZB,4051.324991
1032ZC,4026.451213
1032ZD,4178.228795
1032ZG,3964.578052
1033AA,5455.799137
1033AB,5408.679567
1033AC,5789.356215
1033AD,5600.532965
1033AE,5709.889788
1033AG,5781.380565
1033AH,5781.375569
1033AJ,5777.224084
1033AK,5632.847396
1033AL,5617.724521
1033AM,5576.844451
1033AN,5568.743112
1033AP,5523.081493
1033AR,5193.399225
1033AS,5220.092122
1033AT,5314.963945
1033AV,5411.316681
1033AW,5288.013189
1033AX,5273.283759
1033AZ,5302.10624
